date,Hole Depth (ft),Bit Position (ft),Flow In Rate (galUS/min),Pump Pressure (psi),Hook Load (klb),Bit Weight (klb),Total KW
2023-03-04 14:32:10+00:00,977.9398856,977.9693367,808.1441,1829.986522,74.20720689,22.95791889,1578.686376
2023-03-04 14:32:20+00:00,979.48172,979.511978,808.1441,1808.37669,75.07881,22.2851934,1574.440389
2023-03-04 14:32:30+00:00,981.015407,981.045803,808.1441,1800.65274,75.034164,22.083399,1564.637929
2023-03-04 14:32:40+00:00,982.557866,982.589453,808.260541,1787.27776,75.87928,21.3988047,1570.567651
2023-03-04 14:32:50+00:00,984.112938,984.143267,808.254652,1774.22413,74.8473953,22.2238819,1558.460768
2023-03-04 14:33:00+00:00,985.621419,985.651628,808.499527,1773.60275,74.8469368,22.2257933,1581.223194
2023-03-04 14:33:10+00:00,987.100304,987.129416,808.1441,1788.8165,74.2252199,23.1062745,1561.569047
2023-03-04 14:33:20+00:00,988.579631,988.606652,808.1441,1748.66192,74.8606926,22.3202962,1541.795494
2023-03-04 14:33:30+00:00,990.067609,990.09677,808.1441,1763.51774,74.315078,22.8966214,1552.465802
2023-03-04 14:33:40+00:00,991.549261,991.579246,808.1441,1758.4324,74.796305,22.4621174,1571.260708
2023-03-04 14:33:50+00:00,993.028092,993.056563,808.11974,1789.54584,73.5633357,23.2584202,1596.241398
2023-03-04 14:34:00+00:00,994.366043,994.390224,808.051967,1914.9574,70.4048761,26.1776499,1631.483693
2023-03-04 14:34:10+00:00,995.526811,995.551265,808.1441,1914.876,70.972384,26.8095849,1673.492798
2023-03-04 14:34:20+00:00,996.819969,996.846672,808.1441,1887.2687,72.356135,24.8755588,1613.694528
2023-03-04 14:34:30+00:00,998.173651,998.201023,808.1441,1855.12002,72.8018145,24.3551124,1607.471806
2023-03-04 14:34:40+00:00,999.537715,999.565011,808.1441,1853.31383,72.8734359,24.4285354,1600.296312
2023-03-04 14:34:50+00:00,1000.873674,1000.900119,808.1441,1862.44118,72.3405356,24.9606423,1624.180171
2023-03-04 14:35:00+00:00,1002.213175,1002.239779,808.1441,1841.43429,72.2553878,24.8423528,1633.256337
2023-03-04 14:35:10+00:00,1003.53229,1003.558677,808.1441,1829.64763,72.2314355,24.9546761,1650.58142
2023-03-04 14:35:20+00:00,1004.839668,1004.865677,808.1441,1885.43921,71.9664944,25.287298,1653.811571
2023-03-04 14:35:30+00:00,1006.157125,1006.183589,808.1441,1850.10158,72.2686796,24.9735489,1608.450451
2023-03-04 14:35:40+00:00,1007.509484,1007.536518,808.1441,1809.50742,72.5244641,24.5300239,1599.112085
2023-03-04 14:35:50+00:00,1008.80784,1008.828676,808.260596,1742.29862,73.7766102,24.6415435,1543.682617
2023-03-04 14:36:00+00:00,1009.2451,1008.445997,810.522817,1358.2074,96.0536487,2.750915046,1464.869073
2023-03-04 14:36:10+00:00,1009.2451,994.871519,809.191691,1361.93406,100.7485779,-3.088985322,1757.528232
2023-03-04 14:36:20+00:00,1009.2451,973.285097,809.422553,1318.71723,99.9629319,-3.18887374,1735.847884
2023-03-04 14:36:30+00:00,1009.2451,950.89676,809.260564,1292.83414,99.4319364,-2.1362311,1745.23056
2023-03-04 14:36:40+00:00,1009.2451,927.406475,809.980652,1292.06975,98.483831,-1.33857221,1703.248524
2023-03-04 14:36:50+00:00,1009.2451,915.82717,809.314179,1294.59791,99.7157314,-2.64747259,1067.755861
2023-03-04 14:37:00+00:00,1009.2451,931.438968,809.7771,1307.64579,101.266042,-3.79875245,1097.741788
2023-03-04 14:37:10+00:00,1009.2451,949.637204,809.500655,1304.65283,101.4740338,-4.08521738,1067.578597
2023-03-04 14:37:20+00:00,1009.2451,967.691072,809.462366,1284.8889,102.0191265,-4.75075053,1062.353004
2023-03-04 14:37:30+00:00,1009.2451,985.584233,809.420386,1285.23533,102.034849,-4.83640805,1086.991469
2023-03-04 14:37:40+00:00,1009.2451,1001.421831,809.823952,1290.14873,101.8739336,-4.55054763,1137.111626
2023-03-04 14:37:50+00:00,1009.2451,1006.471217,665.752619,889.171357,83.4825816,6.21082621,873.571764
2023-03-04 14:38:00+00:00,1009.2451,1007.45404,307.328963,195.350343,41.4588904,55.3310635,579.402156
2023-03-04 14:38:10+00:00,1009.2451,1007.45404,62.1177513,70.2780364,41.0662729,56.0162597,551.492924
2023-03-04 14:38:20+00:00,1009.2451,1007.45404,16.345544,80.6372805,42.2199786,55.6181623,560.68357
2023-03-04 14:38:30+00:00,1009.2451,1007.45404,6.33986618,85.2913185,45.6598817,52.2664853,1235.51777
2023-03-04 14:38:40+00:00,1009.2451,1007.45404,0.036316342,86.8402429,46.0153385,51.229111,979.7529
2023-03-04 14:38:50+00:00,1009.2451,1007.45404,2.74e-07,88.1366315,46.5276227,50.8145562,756.5689107
2023-03-04 14:39:00+00:00,1009.2451,1007.45404,0,88.8595944,45.5671451,50.9985419,561.518188
2023-03-04 14:39:10+00:00,1009.2451,1007.45404,0,89.4639776,42.509361,54.0930703,554.252826
2023-03-04 14:39:20+00:00,1009.2451,1007.45404,0,89.649306,41.2358674,55.7352606,570.084717
2023-03-04 14:39:30+00:00,1009.2451,1007.45404,0,89.985467,37.8775337,59.2285497,574.873307
2023-03-04 14:39:40+00:00,1009.2451,1007.45404,0,76.2522379,38.5333562,58.7634373,551.236876
2023-03-04 14:39:50+00:00,1009.2451,1007.45404,41.0501792,47.1779243,38.2782873,58.8573434,618.030936
2023-03-04 14:40:00+00:00,1009.2451,1007.08988,388.069116,445.2240415,69.6623514,35.38158712,883.0800031
2023-03-04 14:40:10+00:00,1009.2451,1006.4983,746.88244,1168.723457,102.6181977,-5.31323091,1158.065707
2023-03-04 14:40:20+00:00,1009.037104,1006.39202,808.705525,1480.96042,102.6407675,-5.34038573,1350.01062
2023-03-04 14:40:30+00:00,1008.23047,1005.4832,808.840803,1575.95518,102.518977,-5.356402,1393.327047
2023-03-04 14:40:40+00:00,1008.23047,1005.4832,808.145294,1452.03678,102.6890493,-5.47910429,1363.807662
2023-03-04 14:40:50+00:00,1008.23047,1005.74668,808.1441,1470.5392,103.7414084,-5.50477921,1349.190772
2023-03-04 14:41:00+00:00,1008.445545,1007.972727,808.834736,1450.78357,104.114927,-0.267359007,1334.422469
2023-03-04 14:41:10+00:00,1009.969889,1009.969889,808.035083,1753.35815,80.9188437,21.0168622,1604.081628
2023-03-04 14:41:20+00:00,1011.411732,1011.411732,808.610067,1757.69322,81.570977,22.9267769,1522.781482
2023-03-04 14:41:30+00:00,1012.872259,1012.872259,808.609767,1777.2527,80.5235006,23.886914,1600.030404
2023-03-04 14:41:40+00:00,1014.249057,1014.249057,808.144284,1791.90696,80.2625562,24.2578539,1595.616055
2023-03-04 14:41:50+00:00,1015.615783,1015.615783,808.1441,1787.23521,80.3167345,24.183992,1562.189465
2023-03-04 14:42:00+00:00,1017.077001,1017.077001,808.1441,1757.096211,80.05900844,24.252991,1540.182077
2023-03-04 14:42:10+00:00,1018.347002,1018.347002,808.1441,1776.12381,79.6214764,24.814099,1601.35128
2023-03-04 14:42:20+00:00,1019.698918,1019.698918,808.1441,1741.31727,80.205321,24.2625931,1584.113581
2023-03-04 14:42:30+00:00,1021.029993,1021.029993,808.606912,1747.60211,79.1248505,25.1076682,1629.988032
2023-03-04 14:42:40+00:00,1022.298421,1022.298421,808.147101,1726.79767,79.2126185,25.5217261,1591.242281
2023-03-04 14:42:50+00:00,1023.685283,1023.685283,808.1441,1695.1985,80.6839502,23.7811127,1530.284419
2023-03-04 14:43:00+00:00,1025.08998,1025.08998,808.1441,1669.98925,80.4905226,23.7577579,1532.354953
2023-03-04 14:43:10+00:00,1026.38031,1026.38509,808.608182,1698.29168,78.6712629,25.8068603,1575.134671
2023-03-04 14:43:20+00:00,1027.71473,1027.72621,808.609255,1652.14879,80.510429,24.1476728,1533.248659
2023-03-04 14:43:30+00:00,1029.08889,1029.09569,808.14518,1680.85531,77.4801275,25.7921695,1550.299243
2023-03-04 14:43:40+00:00,1030.26353,1030.2689,809.236916,1664.60711,80.7496069,25.0612667,1519.375291
2023-03-04 14:43:50+00:00,1031.68097,1031.69005,808.269724,1636.62901,81.1735449,23.3274827,1495.705621
2023-03-04 14:44:00+00:00,1033.12212,1033.12212,808.260545,1673.60458,80.3596076,24.1449416,1457.696032
2023-03-04 14:44:10+00:00,1034.44423,1034.46249,808.609848,1678.23911,80.0057284,24.3217522,1488.175595
2023-03-04 14:44:20+00:00,1035.83425,1035.84321,808.725696,1683.13831,80.6709433,24.0526874,1507.950375
2023-03-04 14:44:30+00:00,1037.26736,1037.27017,808.814577,1670.66313,81.0591975,23.4473428,1469.376997
2023-03-04 14:44:40+00:00,1038.6499,1038.66588,808.608103,1690.21695,80.3896919,23.7536503,1500.277553
2023-03-04 14:44:50+00:00,1040.03167,1040.05137,808.839249,1686.5133,80.511167,24.0309578,1537.276493
2023-03-04 14:45:00+00:00,1041.40441,1041.42401,808.148739,1705.78993,79.8840303,24.5920613,1507.666018
2023-03-04 14:45:10+00:00,1042.78822,1042.79379,808.313731,1713.22219,80.4704141,24.2315997,1507.668481
2023-03-04 14:45:20+00:00,1044.20839,1044.20839,808.260489,1677.05054,81.2952855,23.2410253,1471.367526
2023-03-04 14:45:30+00:00,1045.65836,1045.65836,808.610621,1665.49196,81.0513099,23.2220781,1492.770918
2023-03-04 14:45:40+00:00,1046.84851,1046.84851,808.1441,1764.97859,76.2435491,28.5783447,1563.742993
2023-03-04 14:45:50+00:00,1048.17533,1048.17533,808.375542,1682.30145,81.3114756,23.1843148,1510.632729
2023-03-04 14:46:00+00:00,1049.63989,1049.63989,808.14894,1667.39934,81.337262,23.1050174,1474.228373
2023-03-04 14:46:10+00:00,1051.05465,1051.05465,808.33296,1660.41959,81.0967262,23.3714147,1480.54832
2023-03-04 14:46:20+00:00,1052.42127,1052.42127,808.686371,1698.47632,79.383288,25.0126111,1496.487309
2023-03-04 14:46:30+00:00,1053.80734,1053.80734,808.497622,1648.68885,81.1724531,23.3640936,1473.934162
2023-03-04 14:46:40+00:00,1055.26694,1055.26694,808.369213,1625.14149,81.3726102,23.0686076,1436.998006
2023-03-04 14:46:50+00:00,1056.7081,1056.7081,808.743631,1648.53334,81.0688151,23.3909386,1440.262616
2023-03-04 14:47:00+00:00,1058.149,1058.149,808.152286,1650.67414,80.3235501,23.5691645,1445.990461
2023-03-04 14:47:10+00:00,1059.32756,1059.32756,808.608787,1724.64654,77.9051685,27.1560483,1479.68047
2023-03-04 14:47:20+00:00,1060.71479,1060.71479,808.144525,1684.49529,81.132431,23.4273268,1481.220446
2023-03-04 14:47:30+00:00,1062.13655,1062.13655,808.1441,1684.58319,80.7167089,23.749939,1471.96948
2023-03-04 14:47:40+00:00,1063.54052,1063.54052,808.608602,1685.87915,80.4550852,23.9728509,1473.519306
2023-03-04 14:47:50+00:00,1064.91795,1064.91795,809.055394,1679.16737,80.5068335,24.0584385,1446.916169
2023-03-04 14:48:00+00:00,1066.32103,1066.32103,808.729118,1686.12366,79.0890891,24.4931102,1458.43464
2023-03-04 14:48:10+00:00,1067.48066,1067.48066,808.379582,1703.23185,80.214475,25.1108929,1454.124907
2023-03-04 14:48:20+00:00,1068.85652,1068.85652,808.260719,1691.67866,80.4089382,24.0392131,1486.656542
2023-03-04 14:48:30+00:00,1070.22499,1070.22499,808.258415,1692.59918,80.214008,24.2983759,1546.526227
2023-03-04 14:48:40+00:00,1071.6282,1071.6282,808.720287,1669.25512,81.0121264,23.5178937,1465.823103
2023-03-04 14:48:50+00:00,1073.03767,1073.03767,808.15301,1690.141,80.3605213,24.115481,1520.979279
2023-03-04 14:49:00+00:00,1074.42568,1074.42568,808.260372,1685.64007,80.6164347,23.8517286,1471.527558
2023-03-04 14:49:10+00:00,1075.83587,1075.83587,808.288573,1687.10314,80.7912067,23.6485927,1459.927835
2023-03-04 14:49:20+00:00,1077.26925,1077.26925,808.697531,1666.06412,81.4651813,23.1140054,1455.663659
2023-03-04 14:49:30+00:00,1078.73918,1078.73918,808.14418,1640.803,81.4339669,23.0283788,1456.298851
2023-03-04 14:49:40+00:00,1080.20622,1080.20622,808.1441,1655.18807,81.0820671,23.3574424,1445.131212
2023-03-04 14:49:50+00:00,1081.47105,1081.47105,808.466114,1707.4846,76.7216221,27.7500114,1457.547091
2023-03-04 14:50:00+00:00,1082.71548,1082.71548,808.753195,1684.19887,80.0207579,24.4317476,1469.095096
2023-03-04 14:50:10+00:00,1084.05959,1084.05959,808.1441,1704.30303,80.1136751,24.5161617,1488.932661
2023-03-04 14:50:20+00:00,1085.4297,1085.4297,808.1441,1685.86757,80.0425011,24.336014,1479.662004
2023-03-04 14:50:30+00:00,1086.8064,1086.8064,808.1441,1687.15014,80.574297,24.0327355,1465.94866
2023-03-04 14:50:40+00:00,1088.22585,1088.22585,808.260377,1683.93338,81.0185121,23.3975044,1480.861
2023-03-04 14:50:50+00:00,1089.58105,1089.58105,808.1441,1736.27428,79.2159544,25.2607577,1522.776542
2023-03-04 14:51:00+00:00,1090.92339,1090.92339,808.1441,1708.42589,80.5249255,24.0646953,1522.281681
2023-03-04 14:51:10+00:00,1092.31225,1092.31225,808.1441,1709.58699,80.2051774,24.1934742,1515.853393
2023-03-04 14:51:20+00:00,1093.68014,1093.68014,808.1441,1699.87926,80.307066,24.1989102,1496.142626
2023-03-04 14:51:30+00:00,1095.07838,1095.08235,808.1441,1687.45063,80.5991048,23.8776952,1507.056674
2023-03-04 14:51:40+00:00,1096.503311,1096.5305,808.1441,1715.322944,79.89766356,24.36483833,1516.269198
2023-03-04 14:51:50+00:00,1097.80571,1097.83287,808.260592,1700.38592,80.0326205,24.566481,1495.500042
2023-03-04 14:52:00+00:00,1099.17979,1099.20448,808.144117,1683.34538,80.1674302,24.2257417,1477.629619
2023-03-04 14:52:10+00:00,1100.53847,1100.5653,808.260361,1708.51926,79.7448985,24.7084689,1494.855006
2023-03-04 14:52:20+00:00,1101.40254,1101.26711,810.166366,1475.62865,94.870869,11.48278299,1333.11761
2023-03-04 14:52:30+00:00,1101.4203,1090.55013,810.00869,1397.41247,102.894853,1.725442786,1782.577854
2023-03-04 14:52:40+00:00,1101.4203,1067.16231,809.654548,1354.79838,101.7860779,2.67455728,1774.858256
2023-03-04 14:52:50+00:00,1101.4203,1042.51651,809.444706,1344.49058,102.9333974,2.04303657,1786.728789
2023-03-04 14:53:00+00:00,1101.4203,1017.219552,809.354712,1341.73637,102.7306565,1.547326864,1717.683241
2023-03-04 14:53:10+00:00,1101.4203,1010.816703,809.033935,1369.48268,103.2103011,1.820085145,1286.833242
2023-03-04 14:53:20+00:00,1101.4203,1030.141544,810.048003,1381.40813,104.1099049,0.477025157,1018.576178
2023-03-04 14:53:30+00:00,1101.4203,1050.79555,809.301831,1362.77039,104.80129,-0.04343382,1028.482033
2023-03-04 14:53:40+00:00,1101.4203,1070.46286,809.674761,1367.3998,105.002138,-0.280094873,1001.70778
2023-03-04 14:53:50+00:00,1101.4203,1088.64426,809.196377,1376.46176,104.7125324,-0.311316796,1048.15465
2023-03-04 14:54:00+00:00,1101.4203,1097.18295,781.318986,1234.97713,104.7886615,-0.563305671,1082.147491
2023-03-04 14:54:10+00:00,1101.4203,1099.48844,419.541785,380.854078,62.7896985,34.14326141,587.2793275
2023-03-04 14:54:20+00:00,1101.4203,1099.5199,104.923904,72.7627948,58.3588649,46.1645998,512.092307
2023-03-04 14:54:30+00:00,1101.4203,1099.5199,21.7971694,78.2497226,50.4465692,52.0407514,503.46669
2023-03-04 14:54:40+00:00,1101.4203,1099.5199,0.160291398,84.9324289,42.5266215,61.8625968,533.20765
2023-03-04 14:54:50+00:00,1101.4203,1099.5199,1.43e-07,87.118528,43.5920976,61.0177273,1218.57429
2023-03-04 14:55:00+00:00,1101.4203,1099.5199,0,88.518505,43.4789011,60.9920402,913.7860708
2023-03-04 14:55:10+00:00,1101.4203,1099.5199,0,89.3750956,44.1505098,60.6108644,675.8227004
2023-03-04 14:55:20+00:00,1101.4203,1099.5199,0,90.112767,44.2084508,60.0844199,507.6644
2023-03-04 14:55:30+00:00,1101.4203,1099.5199,0,90.182292,42.2860098,62.1589296,533.47847
2023-03-04 14:55:40+00:00,1101.41167,1099.5175,0,90.371234,53.6033347,52.7624344,533.027924
2023-03-04 14:55:50+00:00,1100.5303,1098.70895,0,90.8810806,44.1521528,58.365912,517.015076
2023-03-04 14:56:00+00:00,1100.5303,1098.7104,0,65.228543,42.6963428,61.7106217,523.069134
2023-03-04 14:56:10+00:00,1100.5303,1098.7104,0,43.4459552,41.7394267,62.6048556,540.67982
2023-03-04 14:56:20+00:00,1100.5303,1098.47762,110.6619022,62.6095316,65.1176567,46.40756332,746.027854
2023-03-04 14:56:30+00:00,1100.5303,1097.7095,663.764533,905.960489,103.6039054,1.020728419,1096.891174
2023-03-04 14:56:40+00:00,1100.5303,1097.7095,808.886091,1412.82371,104.0006398,0.545513156,1307.851332
2023-03-04 14:56:50+00:00,1100.5303,1098.00676,809.081037,1428.62469,104.9501437,-0.175098,1340.540534
2023-03-04 14:57:00+00:00,1100.73721,1100.25985,808.1444,1428.30374,105.5549141,-0.193306127,1314.666142
2023-03-04 14:57:10+00:00,1102.28233,1102.28233,808.027826,1742.16145,81.8558151,21.7821635,1500.944763
2023-03-04 14:57:20+00:00,1103.6473,1103.6473,808.14409,1839.83847,81.3807737,24.5358783,1590.477858
2023-03-04 14:57:30+00:00,1104.99686,1104.99686,808.1441,1843.75206,81.2031098,24.6056671,1627.373383
2023-03-04 14:57:40+00:00,1106.35319,1106.35319,808.1441,1852.14196,81.4376808,24.5599656,1626.104216
2023-03-04 14:57:50+00:00,1107.60028,1107.60028,808.1441,1891.46848,77.7012478,27.8962079,1626.238394
2023-03-04 14:58:00+00:00,1108.82006,1108.82006,808.037271,1830.99099,81.6757365,24.5630589,1595.451087
2023-03-04 14:58:10+00:00,1110.16973,1110.16973,808.083182,1802.64037,81.1342074,24.8032381,1558.668813
2023-03-04 14:58:20+00:00,1111.54467,1111.54467,808.1441,1789.43299,82.2282706,23.7256184,1521.58
2023-03-04 14:58:30+00:00,1112.92529,1112.93086,808.1441,1781.69783,81.0943306,24.4014351,1555.402977
2023-03-04 14:58:40+00:00,1114.20676,1114.21463,808.1441,1837.92791,80.9382858,25.320629,1597.622569
2023-03-04 14:58:50+00:00,1115.54113,1115.54645,808.1441,1845.32459,80.8027947,24.9163409,1620.207737
2023-03-04 14:59:00+00:00,1116.84197,1116.85276,808.1441,1857.81041,81.4988025,24.9031391,1609.291233
2023-03-04 14:59:10+00:00,1118.24504,1118.24531,808.1441,1839.47311,81.6201255,24.2847973,1622.658646
2023-03-04 14:59:20+00:00,1119.6064,1119.6064,808.1441,1851.15773,81.3321533,24.4770118,1631.788985
2023-03-04 14:59:30+00:00,1121.02549,1121.02833,808.1441,1840.35719,79.9061735,25.8576215,1593.694475
2023-03-04 14:59:40+00:00,1122.43096,1122.4334,808.592517,1868.0681,78.9594105,26.8201908,1607.55059
2023-03-04 14:59:50+00:00,1123.87387,1123.87676,808.161479,1844.49382,79.3793429,26.3532284,1621.890492
2023-03-04 15:00:00+00:00,1125.2788,1125.28398,808.1441,1846.85525,79.4339155,26.5529543,1636.309212
2023-03-04 15:00:10+00:00,1126.55551,1126.56398,808.1441,1851.87482,76.725039,28.8799244,1631.146398
2023-03-04 15:00:20+00:00,1127.96401,1127.97389,808.1441,1776.33975,78.4003087,25.9255706,1562.572314
2023-03-04 15:00:30+00:00,1129.27928,1129.28681,808.258502,1763.58305,79.3126885,27.2516087,1564.097517
2023-03-04 15:00:40+00:00,1130.77152,1130.7775,808.611285,1698.78435,80.3052375,25.6349548,1506.71692
2023-03-04 15:00:50+00:00,1132.24068,1132.24653,808.14411,1662.24623,79.9633699,25.9482564,1495.693315
2023-03-04 15:01:00+00:00,1133.71081,1133.71947,808.372206,1625.88381,79.8179657,26.069628,1504.20322
2023-03-04 15:01:10+00:00,1135.17462,1135.18866,808.613881,1656.36174,80.1592756,25.6673329,1524.359611
2023-03-04 15:01:20+00:00,1136.581478,1136.597367,808.1441,1729.924444,78.23253889,27.39176089,1583.365541
2023-03-04 15:01:30+00:00,1137.94277,1137.9616,808.260538,1719.10264,79.2119718,26.459829,1535.251496
2023-03-04 15:01:40+00:00,1139.20762,1139.23083,808.1441,1756.91158,75.5873156,29.8746514,1521.812675
2023-03-04 15:01:50+00:00,1140.50802,1140.53801,808.726361,1716.13291,80.6498758,26.3352359,1460.398086
2023-03-04 15:02:00+00:00,1142.00077,1142.03038,808.144132,1722.25175,80.1887827,25.7170882,1505.984478
2023-03-04 15:02:10+00:00,1143.47926,1143.49149,808.1441,1739.61179,79.8301185,26.067272,1544.948089
2023-03-04 15:02:20+00:00,1144.96654,1144.96654,808.1441,1728.15568,80.3801401,25.6797242,1499.835632
2023-03-04 15:02:30+00:00,1146.47166,1146.47166,808.1441,1758.14581,80.7733002,25.1421088,1511.173138
2023-03-04 15:02:40+00:00,1147.92599,1147.92599,808.1441,1812.53485,78.7245176,26.8219012,1643.253277
2023-03-04 15:02:50+00:00,1149.24895,1149.24895,808.1441,1826.73654,76.4372165,29.1599482,1635.168075
2023-03-04 15:03:00+00:00,1150.46512,1150.46512,808.1441,1846.81083,78.4388636,27.9924141,1652.018003
2023-03-04 15:03:10+00:00,1151.89346,1151.89346,808.1441,1828.21568,79.8016741,26.2970736,1571.264405
2023-03-04 15:03:20+00:00,1153.34165,1153.34165,808.1441,1840.54878,79.0419116,26.4457782,1621.09651
2023-03-04 15:03:30+00:00,1154.63792,1154.63792,808.1441,1874.50335,76.3551224,29.5896829,1625.700454
2023-03-04 15:03:40+00:00,1155.90332,1155.90332,808.1441,1861.02951,79.033064,27.4953679,1653.741403
2023-03-04 15:03:50+00:00,1157.38135,1157.38135,808.1441,1806.3959,80.548626,25.3097659,1559.11566
2023-03-04 15:04:00+00:00,1158.86732,1158.86732,808.1441,1829.91886,80.086195,25.8405137,1544.434758
2023-03-04 15:04:10+00:00,1160.3185,1160.3185,808.1441,1861.89963,79.5286085,26.3502123,1567.840992
2023-03-04 15:04:20+00:00,1161.75049,1161.75049,808.1441,1863.16229,79.5238545,26.3672656,1549.097785
2023-03-04 15:04:30+00:00,1163.17065,1163.17065,808.1441,1858.8577,78.4142535,26.8685087,1564.645316
2023-03-04 15:04:40+00:00,1164.53176,1164.53176,808.1441,1900.79684,79.5183926,27.0994246,1569.164317
2023-03-04 15:04:50+00:00,1165.91855,1165.91855,808.1441,1867.06818,78.6919289,27.2711142,1553.837136
2023-03-04 15:05:00+00:00,1167.32064,1167.32064,808.1441,1874.18849,78.966369,26.9665836,1560.072149
2023-03-04 15:05:10+00:00,1168.76219,1168.76219,808.1441,1867.52495,79.353227,26.476625,1567.03346
2023-03-04 15:05:20+00:00,1170.15229,1170.15229,808.1441,1882.4727,79.2174401,26.9626404,1589.766335
2023-03-04 15:05:30+00:00,1171.60298,1171.60298,808.1441,1859.05957,80.144239,25.9064542,1544.847138
2023-03-04 15:05:40+00:00,1173.05065,1173.05065,808.1441,1867.4147,79.6826505,26.3115015,1559.692996
2023-03-04 15:05:50+00:00,1174.51698,1174.51698,808.1441,1871.14564,80.067415,25.8359845,1568.905809
2023-03-04 15:06:00+00:00,1175.97642,1175.97642,808.1441,1887.41236,79.1703911,26.4089111,1581.704518
2023-03-04 15:06:10+00:00,1177.38524,1177.38524,808.1441,1853.54579,79.9023762,26.347579,1574.018143
2023-03-04 15:06:20+00:00,1178.8008,1178.8008,808.1441,1898.0112,78.9519747,27.0025958,1589.701094
2023-03-04 15:06:30+00:00,1180.22274,1180.22274,808.1441,1892.50235,79.701378,26.2586049,1571.405963
2023-03-04 15:06:40+00:00,1181.64864,1181.64864,808.1441,1904.46912,79.1733799,26.7731369,1578.157999
2023-03-04 15:06:50+00:00,1183.05575,1183.05575,808.1441,1887.9848,79.2428605,26.7298582,1570.033401
2023-03-04 15:07:00+00:00,1184.471,1184.471,808.1441,1880.27349,79.2289776,26.7092038,1570.018631
2023-03-04 15:07:10+00:00,1185.87786,1185.87786,808.1441,1886.00975,79.413945,26.6202442,1576.64756
2023-03-04 15:07:20+00:00,1187.31388,1187.31388,808.1441,1893.50195,79.2288749,26.5139094,1561.184973
2023-03-04 15:07:30+00:00,1188.66744,1188.66744,808.1441,1911.11853,78.7788675,27.3776912,1576.645104
2023-03-04 15:07:40+00:00,1189.99829,1189.99829,808.1441,1911.05467,75.1797901,29.749926,1596.593459
2023-03-04 15:07:50+00:00,1191.10893,1191.10893,808.1441,1962.23833,77.1826246,29.7181333,1629.879699
2023-03-04 15:08:00+00:00,1192.44317,1192.44317,808.1441,1905.43167,77.64962,27.9081296,1567.208254
2023-03-04 15:08:10+00:00,1193.73605,1193.73703,808.1441,1931.97106,78.69684,27.8760285,1591.657145
2023-03-04 15:08:20+00:00,1195.15062,1195.15252,808.1441,1874.17734,79.3454118,26.4880325,1559.269534
2023-03-04 15:08:30+00:00,1196.33796,1196.26226,808.718048,1766.99139,89.4532674,20.24796357,1540.980572
2023-03-04 15:08:40+00:00,1196.4705,1187.15756,808.68609,1534.76079,104.5620183,2.134498782,1863.064342
2023-03-04 15:08:50+00:00,1196.4705,1165.4873,808.553831,1516.61692,106.1558227,0.411558825,1793.301104
2023-03-04 15:09:00+00:00,1196.4705,1142.60968,808.1441,1505.62917,106.2032944,-0.719254896,1836.509209
2023-03-04 15:09:10+00:00,1196.4705,1119.07957,808.795186,1510.48248,106.1480111,0.260810046,1801.668211
2023-03-04 15:09:20+00:00,1196.4705,1100.41406,808.191171,1509.93594,104.782402,1.074442228,1379.626016
2023-03-04 15:09:30+00:00,1196.4705,1113.06442,808.608307,1529.29985,105.8553198,0.613433985,1117.085731
2023-03-04 15:09:40+00:00,1196.4705,1132.55372,808.261733,1522.4313,105.9173889,-0.012785129,1078.050712
2023-03-04 15:09:50+00:00,1196.4705,1151.71973,808.144496,1530.21272,106.3717418,-0.242315796,1114.983172
2023-03-04 15:10:00+00:00,1196.4705,1170.27927,808.70063,1513.61743,106.4579659,-0.616900823,1098.118474
2023-03-04 15:10:10+00:00,1196.4705,1187.30841,808.71535,1523.27264,106.9024064,-0.906483317,1110.508493
2023-03-04 15:10:20+00:00,1196.4705,1193.31986,687.383376,1155.107259,95.4424123,1.4704161,819.3068183
2023-03-04 15:10:30+00:00,1196.4705,1194.6428,275.049697,228.5371685,42.1154358,61.0682212,496.542315
2023-03-04 15:10:40+00:00,1196.4705,1194.6428,36.5666283,74.274665,42.1823655,63.7487181,501.259507
2023-03-04 15:10:50+00:00,1196.4705,1194.6428,14.73937015,76.4252466,41.4448122,64.2632267,503.250034
2023-03-04 15:11:00+00:00,1196.4705,1194.6428,0.004312743,81.97683733,42.62712778,63.85855856,597.94594
2023-03-04 15:11:10+00:00,1196.4705,1194.6428,0,84.545315,43.9259268,62.367929,1188.806244
2023-03-04 15:11:20+00:00,1196.4705,1194.6428,0,85.4564046,43.428813,62.421254,896.665324
2023-03-04 15:11:30+00:00,1196.4705,1194.6428,0,86.05065,44.9870684,61.4878293,594.65917
2023-03-04 15:11:40+00:00,1196.4705,1194.6428,0,86.310383,43.3264934,62.0084596,460.139183
2023-03-04 15:11:50+00:00,1196.4705,1194.6428,0,86.571489,47.3522946,60.6004197,515.945337
2023-03-04 15:12:00+00:00,1196.4705,1194.6428,0,86.9333,45.9075629,57.7017297,515.789
2023-03-04 15:12:10+00:00,1196.4705,1194.6428,0,79.8373319,39.3374633,66.4685327,519.369979
2023-03-04 15:12:20+00:00,1196.4705,1194.6428,0,38.0065848,38.7982074,66.9908124,508.000463
2023-03-04 15:12:30+00:00,1196.4705,1194.64111,118.4901143,54.8301402,43.3156204,67.5907581,650.3631535
